www.google.com,142.250.191.164,API
www.youtube.com,172.217.4.206,API
www.umn.edu,134.84.223.68,API
www.google.com,142.250.191.164,CACHE
www.umn.edu,134.84.223.68,CACHE
www.youtube.com,172.217.4.206,CACHE
www.cnn.com,151.101.151.5,API
